##lon lat depth strike dip slip mag 0 0
-51.75 211.5 7.0 211.5 65.63802206002008 -51.75 4.6 0 0
-51.75 220.5 7.0 220.5 64.05552022763 -51.75 4.6 0 0
-51.75 229.5 7.0 229.5 62.45145404051587 -51.75 4.6 0 0
-51.75 238.5 7.0 238.5 60.82360414498552 -51.75 4.6 0 0
-51.75 247.5 7.0 247.5 59.169502568212096 -51.75 4.6 0 0
-51.75 256.5 7.0 256.5 59.169502568212096 -51.75 4.6 0 0
-51.75 265.5 7.0 265.5 57.48638536677864 -51.75 4.6 0 0
-51.75 274.5 7.0 274.5 57.48638536677864 -51.75 4.6 0 0
-51.75 283.5 7.0 283.5 55.771133672187425 -51.75 4.6 0 0
-51.75 292.5 7.0 292.5 55.771133672187425 -51.75 4.6 0 0
-51.75 301.5 7.0 301.5 55.771133672187425 -51.75 4.6 0 0
-51.75 310.5 7.0 310.5 54.020199402525776 -51.75 4.6 0 0
-51.75 319.5 7.0 319.5 54.020199402525776 -51.75 4.6 0 0
-51.75 328.5 7.0 328.5 54.020199402525776 -51.75 4.6 0 0
-51.75 337.5 7.0 337.5 54.020199402525776 -51.75 4.6 0 0
-51.75 346.5 7.0 346.5 54.020199402525776 -51.75 4.6 0 0
-51.75 355.5 7.0 355.5 54.020199402525776 -51.75 4.6 0 0
-47.25 4.5 7.0 4.5 50.39434760613205 -47.25 4.6 0 0
-47.25 13.5 7.0 13.5 50.39434760613205 -47.25 4.6 0 0
-47.25 22.5 7.0 22.5 50.39434760613205 -47.25 4.6 0 0
-47.25 31.5 7.0 31.5 52.22951041136422 -47.25 4.6 0 0
-47.25 40.5 7.0 40.5 52.22951041136422 -47.25 4.6 0 0
-47.25 49.5 7.0 49.5 52.22951041136422 -47.25 4.6 0 0
