##lon lat depth strike dip slip mag 0 0
87.85090437313598 346.5 7.0 346.5 87.85090437313598 47.25 4.6 0 0
87.85090437313598 355.5 7.0 355.5 87.85090437313598 47.25 4.6 0 0
86.41667830152802 4.5 7.0 4.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 13.5 7.0 13.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 22.5 7.0 22.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 31.5 7.0 31.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 40.5 7.0 40.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 49.5 7.0 49.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 58.5 7.0 58.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 67.5 7.0 67.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 76.5 7.0 76.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 85.5 7.0 85.5 86.41667830152802 15.75 4.6 0 0
86.41667830152802 94.5 7.0 94.5 86.41667830152802 11.25 4.6 0 0
86.41667830152802 103.5 7.0 103.5 86.41667830152802 11.25 4.6 0 0
86.41667830152802 112.5 7.0 112.5 86.41667830152802 11.25 4.6 0 0
86.41667830152802 121.5 7.0 121.5 86.41667830152802 11.25 4.6 0 0
86.41667830152802 130.5 7.0 130.5 86.41667830152802 6.75 4.6 0 0
86.41667830152802 139.5 7.0 139.5 86.41667830152802 6.75 4.6 0 0
86.41667830152802 148.5 7.0 148.5 86.41667830152802 6.75 4.6 0 0
86.41667830152802 157.5 7.0 157.5 86.41667830152802 6.75 4.6 0 0
86.41667830152802 166.5 7.0 166.5 86.41667830152802 6.75 4.6 0 0
86.41667830152802 175.5 7.0 175.5 86.41667830152802 6.75 4.6 0 0
86.41667830152802 184.5 7.0 184.5 86.41667830152802 6.75 4.6 0 0
86.41667830152802 193.5 7.0 193.5 86.41667830152802 2.25 4.6 0 0
86.41667830152802 202.5 7.0 202.5 86.41667830152802 2.25 4.6 0 0
86.41667830152802 211.5 7.0 211.5 86.41667830152802 -2.25 4.6 0 0
86.41667830152802 220.5 7.0 220.5 86.41667830152802 -2.25 4.6 0 0
86.41667830152802 229.5 7.0 229.5 86.41667830152802 -2.25 4.6 0 0
86.41667830152802 238.5 7.0 238.5 86.41667830152802 -6.75 4.6 0 0
86.41667830152802 247.5 7.0 247.5 86.41667830152802 -6.75 4.6 0 0
86.41667830152802 256.5 7.0 256.5 86.41667830152802 -6.75 4.6 0 0
86.41667830152802 265.5 7.0 265.5 86.41667830152802 -11.25 4.6 0 0
86.41667830152802 274.5 7.0 274.5 86.41667830152802 -15.75 4.6 0 0
86.41667830152802 283.5 7.0 283.5 86.41667830152802 -11.25 4.6 0 0
86.41667830152802 292.5 7.0 292.5 86.41667830152802 -11.25 4.6 0 0
86.41667830152802 301.5 7.0 301.5 86.41667830152802 -11.25 4.6 0 0
86.41667830152802 310.5 7.0 310.5 86.41667830152802 -15.75 4.6 0 0
86.41667830152802 319.5 7.0 319.5 86.41667830152802 -11.25 4.6 0 0
86.41667830152802 328.5 7.0 328.5 86.41667830152802 -11.25 4.6 0 0
86.41667830152802 337.5 7.0 337.5 86.41667830152802 -11.25 4.6 0 0
86.41667830152802 346.5 7.0 346.5 86.41667830152802 51.75 4.6 0 0
86.41667830152802 355.5 7.0 355.5 86.41667830152802 56.25 4.6 0 0
84.98019986832188 4.5 7.0 4.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 13.5 7.0 13.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 22.5 7.0 22.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 31.5 7.0 31.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 40.5 7.0 40.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 49.5 7.0 49.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 58.5 7.0 58.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 67.5 7.0 67.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 76.5 7.0 76.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 85.5 7.0 85.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 94.5 7.0 94.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 103.5 7.0 103.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 112.5 7.0 112.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 121.5 7.0 121.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 130.5 7.0 130.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 139.5 7.0 139.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 148.5 7.0 148.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 157.5 7.0 157.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 166.5 7.0 166.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 175.5 7.0 175.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 184.5 7.0 184.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 193.5 7.0 193.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 202.5 7.0 202.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 211.5 7.0 211.5 84.98019986832188 20.25 4.6 0 0
84.98019986832188 220.5 7.0 220.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 229.5 7.0 229.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 238.5 7.0 238.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 247.5 7.0 247.5 84.98019986832188 15.75 4.6 0 0
84.98019986832188 256.5 7.0 256.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 265.5 7.0 265.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 274.5 7.0 274.5 84.98019986832188 11.25 4.6 0 0
84.98019986832188 283.5 7.0 283.5 84.98019986832188 6.75 4.6 0 0
84.98019986832188 292.5 7.0 292.5 84.98019986832188 -2.25 4.6 0 0
84.98019986832188 301.5 7.0 301.5 84.98019986832188 -2.25 4.6 0 0
84.98019986832188 310.5 7.0 310.5 84.98019986832188 -2.25 4.6 0 0
84.98019986832188 319.5 7.0 319.5 84.98019986832188 -2.25 4.6 0 0
84.98019986832188 328.5 7.0 328.5 84.98019986832188 -2.25 4.6 0 0
84.98019986832188 337.5 7.0 337.5 84.98019986832188 2.25 4.6 0 0
84.98019986832188 346.5 7.0 346.5 84.98019986832188 60.75 4.6 0 0
84.98019986832188 355.5 7.0 355.5 84.98019986832188 60.75 4.6 0 0
83.54055022264492 4.5 7.0 4.5 83.54055022264492 6.75 4.6 0 0
83.54055022264492 13.5 7.0 13.5 83.54055022264492 11.25 4.6 0 0
83.54055022264492 22.5 7.0 22.5 83.54055022264492 11.25 4.6 0 0
83.54055022264492 31.5 7.0 31.5 83.54055022264492 11.25 4.6 0 0
83.54055022264492 40.5 7.0 40.5 83.54055022264492 15.75 4.6 0 0
83.54055022264492 49.5 7.0 49.5 83.54055022264492 15.75 4.6 0 0
83.54055022264492 58.5 7.0 58.5 83.54055022264492 15.75 4.6 0 0
83.54055022264492 67.5 7.0 67.5 83.54055022264492 15.75 4.6 0 0
83.54055022264492 76.5 7.0 76.5 83.54055022264492 20.25 4.6 0 0
83.54055022264492 85.5 7.0 85.5 83.54055022264492 20.25 4.6 0 0
83.54055022264492 94.5 7.0 94.5 83.54055022264492 20.25 4.6 0 0
83.54055022264492 103.5 7.0 103.5 83.54055022264492 20.25 4.6 0 0
83.54055022264492 112.5 7.0 112.5 83.54055022264492 20.25 4.6 0 0
83.54055022264492 121.5 7.0 121.5 83.54055022264492 24.75 4.6 0 0
83.54055022264492 130.5 7.0 130.5 83.54055022264492 24.75 4.6 0 0
83.54055022264492 139.5 7.0 139.5 83.54055022264492 24.75 4.6 0 0
83.54055022264492 148.5 7.0 148.5 83.54055022264492 24.75 4.6 0 0
83.54055022264492 157.5 7.0 157.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 166.5 7.0 166.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 175.5 7.0 175.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 184.5 7.0 184.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 193.5 7.0 193.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 202.5 7.0 202.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 211.5 7.0 211.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 220.5 7.0 220.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 229.5 7.0 229.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 238.5 7.0 238.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 247.5 7.0 247.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 256.5 7.0 256.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 265.5 7.0 265.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 274.5 7.0 274.5 83.54055022264492 29.25 4.6 0 0
83.54055022264492 283.5 7.0 283.5 83.54055022264492 24.75 4.6 0 0
83.54055022264492 292.5 7.0 292.5 83.54055022264492 20.25 4.6 0 0
83.54055022264492 301.5 7.0 301.5 83.54055022264492 20.25 4.6 0 0
83.54055022264492 310.5 7.0 310.5 83.54055022264492 6.75 4.6 0 0
83.54055022264492 319.5 7.0 319.5 83.54055022264492 6.75 4.6 0 0
83.54055022264492 328.5 7.0 328.5 83.54055022264492 6.75 4.6 0 0
83.54055022264492 337.5 7.0 337.5 83.54055022264492 11.25 4.6 0 0
83.54055022264492 346.5 7.0 346.5 83.54055022264492 69.75 4.6 0 0
83.54055022264492 355.5 7.0 355.5 83.54055022264492 -87.75 4.6 0 0
82.09679226651541 4.5 7.0 4.5 82.09679226651541 6.75 4.6 0 0
82.09679226651541 13.5 7.0 13.5 82.09679226651541 11.25 4.6 0 0
82.09679226651541 22.5 7.0 22.5 82.09679226651541 11.25 4.6 0 0
82.09679226651541 31.5 7.0 31.5 82.09679226651541 15.75 4.6 0 0
82.09679226651541 40.5 7.0 40.5 82.09679226651541 15.75 4.6 0 0
82.09679226651541 49.5 7.0 49.5 82.09679226651541 15.75 4.6 0 0
82.09679226651541 58.5 7.0 58.5 82.09679226651541 20.25 4.6 0 0
82.09679226651541 67.5 7.0 67.5 82.09679226651541 20.25 4.6 0 0
82.09679226651541 76.5 7.0 76.5 82.09679226651541 20.25 4.6 0 0
82.09679226651541 85.5 7.0 85.5 82.09679226651541 24.75 4.6 0 0
82.09679226651541 94.5 7.0 94.5 82.09679226651541 24.75 4.6 0 0
82.09679226651541 103.5 7.0 103.5 82.09679226651541 24.75 4.6 0 0
82.09679226651541 112.5 7.0 112.5 82.09679226651541 29.25 4.6 0 0
82.09679226651541 121.5 7.0 121.5 82.09679226651541 29.25 4.6 0 0
82.09679226651541 130.5 7.0 130.5 82.09679226651541 29.25 4.6 0 0
82.09679226651541 139.5 7.0 139.5 82.09679226651541 33.75 4.6 0 0
82.09679226651541 148.5 7.0 148.5 82.09679226651541 33.75 4.6 0 0
82.09679226651541 157.5 7.0 157.5 82.09679226651541 33.75 4.6 0 0
82.09679226651541 166.5 7.0 166.5 82.09679226651541 33.75 4.6 0 0
82.09679226651541 175.5 7.0 175.5 82.09679226651541 33.75 4.6 0 0
82.09679226651541 184.5 7.0 184.5 82.09679226651541 38.25 4.6 0 0
82.09679226651541 193.5 7.0 193.5 82.09679226651541 38.25 4.6 0 0
82.09679226651541 202.5 7.0 202.5 82.09679226651541 38.25 4.6 0 0
82.09679226651541 211.5 7.0 211.5 82.09679226651541 38.25 4.6 0 0
82.09679226651541 220.5 7.0 220.5 82.09679226651541 42.75 4.6 0 0
82.09679226651541 229.5 7.0 229.5 82.09679226651541 42.75 4.6 0 0
82.09679226651541 238.5 7.0 238.5 82.09679226651541 42.75 4.6 0 0
82.09679226651541 247.5 7.0 247.5 82.09679226651541 42.75 4.6 0 0
82.09679226651541 256.5 7.0 256.5 82.09679226651541 42.75 4.6 0 0
82.09679226651541 265.5 7.0 265.5 82.09679226651541 42.75 4.6 0 0
82.09679226651541 274.5 7.0 274.5 82.09679226651541 42.75 4.6 0 0
82.09679226651541 283.5 7.0 283.5 82.09679226651541 38.25 4.6 0 0
82.09679226651541 292.5 7.0 292.5 82.09679226651541 38.25 4.6 0 0
82.09679226651541 301.5 7.0 301.5 82.09679226651541 38.25 4.6 0 0
82.09679226651541 310.5 7.0 310.5 82.09679226651541 29.25 4.6 0 0
82.09679226651541 319.5 7.0 319.5 82.09679226651541 20.25 4.6 0 0
82.09679226651541 328.5 7.0 328.5 82.09679226651541 11.25 4.6 0 0
82.09679226651541 337.5 7.0 337.5 82.09679226651541 20.25 4.6 0 0
82.09679226651541 346.5 7.0 346.5 82.09679226651541 -87.75 4.6 0 0
82.09679226651541 355.5 7.0 355.5 82.09679226651541 -87.75 4.6 0 0
80.64796494243684 4.5 7.0 4.5 80.64796494243684 11.25 4.6 0 0
80.64796494243684 13.5 7.0 13.5 80.64796494243684 15.75 4.6 0 0
80.64796494243684 22.5 7.0 22.5 80.64796494243684 15.75 4.6 0 0
80.64796494243684 31.5 7.0 31.5 80.64796494243684 15.75 4.6 0 0
80.64796494243684 40.5 7.0 40.5 80.64796494243684 20.25 4.6 0 0
80.64796494243684 49.5 7.0 49.5 80.64796494243684 20.25 4.6 0 0
80.64796494243684 58.5 7.0 58.5 80.64796494243684 20.25 4.6 0 0
80.64796494243684 67.5 7.0 67.5 80.64796494243684 24.75 4.6 0 0
80.64796494243684 76.5 7.0 76.5 80.64796494243684 24.75 4.6 0 0
80.64796494243684 85.5 7.0 85.5 80.64796494243684 24.75 4.6 0 0
80.64796494243684 94.5 7.0 94.5 80.64796494243684 29.25 4.6 0 0
80.64796494243684 103.5 7.0 103.5 80.64796494243684 29.25 4.6 0 0
80.64796494243684 112.5 7.0 112.5 80.64796494243684 33.75 4.6 0 0
80.64796494243684 121.5 7.0 121.5 80.64796494243684 33.75 4.6 0 0
80.64796494243684 130.5 7.0 130.5 80.64796494243684 33.75 4.6 0 0
80.64796494243684 139.5 7.0 139.5 80.64796494243684 38.25 4.6 0 0
80.64796494243684 148.5 7.0 148.5 80.64796494243684 38.25 4.6 0 0
80.64796494243684 157.5 7.0 157.5 80.64796494243684 38.25 4.6 0 0
80.64796494243684 166.5 7.0 166.5 80.64796494243684 42.75 4.6 0 0
80.64796494243684 175.5 7.0 175.5 80.64796494243684 42.75 4.6 0 0
80.64796494243684 184.5 7.0 184.5 80.64796494243684 47.25 4.6 0 0
80.64796494243684 193.5 7.0 193.5 80.64796494243684 47.25 4.6 0 0
80.64796494243684 202.5 7.0 202.5 80.64796494243684 47.25 4.6 0 0
80.64796494243684 211.5 7.0 211.5 80.64796494243684 47.25 4.6 0 0
80.64796494243684 220.5 7.0 220.5 80.64796494243684 51.75 4.6 0 0
80.64796494243684 229.5 7.0 229.5 80.64796494243684 51.75 4.6 0 0
80.64796494243684 238.5 7.0 238.5 80.64796494243684 51.75 4.6 0 0
80.64796494243684 247.5 7.0 247.5 80.64796494243684 51.75 4.6 0 0
80.64796494243684 256.5 7.0 256.5 80.64796494243684 51.75 4.6 0 0
80.64796494243684 265.5 7.0 265.5 80.64796494243684 56.25 4.6 0 0
80.64796494243684 274.5 7.0 274.5 80.64796494243684 56.25 4.6 0 0
80.64796494243684 283.5 7.0 283.5 80.64796494243684 56.25 4.6 0 0
80.64796494243684 292.5 7.0 292.5 80.64796494243684 56.25 4.6 0 0
80.64796494243684 301.5 7.0 301.5 80.64796494243684 56.25 4.6 0 0
80.64796494243684 310.5 7.0 310.5 80.64796494243684 56.25 4.6 0 0
80.64796494243684 319.5 7.0 319.5 80.64796494243684 51.75 4.6 0 0
80.64796494243684 328.5 7.0 328.5 80.64796494243684 20.25 4.6 0 0
80.64796494243684 337.5 7.0 337.5 80.64796494243684 24.75 4.6 0 0
80.64796494243684 346.5 7.0 346.5 80.64796494243684 -87.75 4.6 0 0
80.64796494243684 355.5 7.0 355.5 80.64796494243684 -87.75 4.6 0 0
79.19307712513965 4.5 7.0 4.5 79.19307712513965 24.75 4.6 0 0
79.19307712513965 13.5 7.0 13.5 79.19307712513965 24.75 4.6 0 0
79.19307712513965 22.5 7.0 22.5 79.19307712513965 24.75 4.6 0 0
79.19307712513965 31.5 7.0 31.5 79.19307712513965 29.25 4.6 0 0
79.19307712513965 40.5 7.0 40.5 79.19307712513965 29.25 4.6 0 0
79.19307712513965 49.5 7.0 49.5 79.19307712513965 29.25 4.6 0 0
79.19307712513965 58.5 7.0 58.5 79.19307712513965 29.25 4.6 0 0
79.19307712513965 67.5 7.0 67.5 79.19307712513965 33.75 4.6 0 0
79.19307712513965 76.5 7.0 76.5 79.19307712513965 33.75 4.6 0 0
79.19307712513965 85.5 7.0 85.5 79.19307712513965 33.75 4.6 0 0
79.19307712513965 94.5 7.0 94.5 79.19307712513965 38.25 4.6 0 0
79.19307712513965 103.5 7.0 103.5 79.19307712513965 38.25 4.6 0 0
79.19307712513965 112.5 7.0 112.5 79.19307712513965 38.25 4.6 0 0
79.19307712513965 121.5 7.0 121.5 79.19307712513965 42.75 4.6 0 0
79.19307712513965 130.5 7.0 130.5 79.19307712513965 42.75 4.6 0 0
79.19307712513965 139.5 7.0 139.5 79.19307712513965 42.75 4.6 0 0
79.19307712513965 148.5 7.0 148.5 79.19307712513965 47.25 4.6 0 0
79.19307712513965 157.5 7.0 157.5 79.19307712513965 47.25 4.6 0 0
79.19307712513965 166.5 7.0 166.5 79.19307712513965 47.25 4.6 0 0
79.19307712513965 175.5 7.0 175.5 79.19307712513965 51.75 4.6 0 0
79.19307712513965 184.5 7.0 184.5 79.19307712513965 51.75 4.6 0 0
79.19307712513965 193.5 7.0 193.5 79.19307712513965 56.25 4.6 0 0
79.19307712513965 202.5 7.0 202.5 79.19307712513965 56.25 4.6 0 0
79.19307712513965 211.5 7.0 211.5 79.19307712513965 56.25 4.6 0 0
79.19307712513965 220.5 7.0 220.5 79.19307712513965 60.75 4.6 0 0
79.19307712513965 229.5 7.0 229.5 79.19307712513965 60.75 4.6 0 0
79.19307712513965 238.5 7.0 238.5 79.19307712513965 65.25 4.6 0 0
79.19307712513965 247.5 7.0 247.5 79.19307712513965 65.25 4.6 0 0
79.19307712513965 256.5 7.0 256.5 79.19307712513965 65.25 4.6 0 0
79.19307712513965 265.5 7.0 265.5 79.19307712513965 65.25 4.6 0 0
79.19307712513965 274.5 7.0 274.5 79.19307712513965 69.75 4.6 0 0
79.19307712513965 283.5 7.0 283.5 79.19307712513965 69.75 4.6 0 0
79.19307712513965 292.5 7.0 292.5 79.19307712513965 69.75 4.6 0 0
79.19307712513965 301.5 7.0 301.5 79.19307712513965 74.25 4.6 0 0
79.19307712513965 310.5 7.0 310.5 79.19307712513965 69.75 4.6 0 0
79.19307712513965 319.5 7.0 319.5 79.19307712513965 78.75 4.6 0 0
79.19307712513965 328.5 7.0 328.5 79.19307712513965 87.75 4.6 0 0
79.19307712513965 337.5 7.0 337.5 79.19307712513965 87.75 4.6 0 0
79.19307712513965 346.5 7.0 346.5 79.19307712513965 -78.75 4.6 0 0
79.19307712513965 355.5 7.0 355.5 79.19307712513965 -83.25 4.6 0 0
77.73110100404344 4.5 7.0 4.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 13.5 7.0 13.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 22.5 7.0 22.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 31.5 7.0 31.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 40.5 7.0 40.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 49.5 7.0 49.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 58.5 7.0 58.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 67.5 7.0 67.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 76.5 7.0 76.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 85.5 7.0 85.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 94.5 7.0 94.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 103.5 7.0 103.5 77.73110100404344 51.75 4.6 0 0
77.73110100404344 112.5 7.0 112.5 77.73110100404344 51.75 4.6 0 0
77.73110100404344 121.5 7.0 121.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 130.5 7.0 130.5 77.73110100404344 56.25 4.6 0 0
77.73110100404344 139.5 7.0 139.5 77.73110100404344 60.75 4.6 0 0
77.73110100404344 148.5 7.0 148.5 77.73110100404344 60.75 4.6 0 0
77.73110100404344 157.5 7.0 157.5 77.73110100404344 69.75 4.6 0 0
77.73110100404344 166.5 7.0 166.5 77.73110100404344 74.25 4.6 0 0
77.73110100404344 175.5 7.0 175.5 77.73110100404344 74.25 4.6 0 0
77.73110100404344 184.5 7.0 184.5 77.73110100404344 74.25 4.6 0 0
77.73110100404344 193.5 7.0 193.5 77.73110100404344 74.25 4.6 0 0
77.73110100404344 202.5 7.0 202.5 77.73110100404344 74.25 4.6 0 0
77.73110100404344 211.5 7.0 211.5 77.73110100404344 78.75 4.6 0 0
77.73110100404344 220.5 7.0 220.5 77.73110100404344 78.75 4.6 0 0
77.73110100404344 229.5 7.0 229.5 77.73110100404344 78.75 4.6 0 0
